,Column0,target_name,RA,DEC,MatchID,MatchRa,MatchDEC,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag
2657,39906,150437065,97.455962,-64.847374,150437065,97.4559468221905,-64.8473961581533,0.0830812330520431,20190415,,,126-009294,06294943-6450505,,J062949.42-645051.3,5.28475515374693e+18,29874398.0,,STAR,tmgaia2,tmgaia2,-5.23447,0.042885,-70.0117,0.0386169,gaia2,12.9372,0.0202909,gaia2,274.67714273933,-26.639070863355,154.251230456385,-86.4893671490221,14.155999999999999,0.015,12.685,0.069,,,,,,,,,,,10.113,0.022000000000000002,9.417,0.025,9.266,0.021,AAA-222-111-000-0-0,,9.193999999999999,0.023,9.249,0.02,9.119,0.023,9.06,0.255,12.1552,0.000394,11.3139,0.006,gbprp,spect,4013.0,167.139,4.60208,0.152429,,,0.657149,0.08811060000000001,0.63,0.085494,2.21998,1.03491,DWARF,0.1009018,0.01065554,77.124,0.1216,,,177,0.008913817,,,0.006588207,,,,0.07828760000000001,0.09270039999999999,0.09207439999999999,0.0841467,0.974044,1.09578,0.15243299999999999,0.152425,0.011818,0.00949308,0.1214,0.1218,bj2018,175.455,158.82299999999998,spect,13.0292,0.0018739999999999998,11.2539,0.0010689999999999999,1,,ucac4,apassdr9,,0.787734682774032,0.5989306273806329,97.4558937970706,-64.84769759742811,0.019943043790639,0.0210116259903132,1,0
2662,27394,141472806,86.561437,-75.32961,141472806,86.56151720810391,-75.3296210540145,0.0832544649003407,20190415,,9378-00159-1,074-004977,05461474-7519465,,J054614.81-751946.7,4.648515264212392e+18,34622821.0,,STAR,tmgaia2,tmgaia2,13.8719,0.0453986,-16.0194,0.049856300000000006,gaia2,1.98157,0.027360900000000004,gaia2,286.58153406267,-30.2896588121497,275.67449525769797,-81.16319932264071,10.77,0.052000000000000005,9.583,0.006,,,,,,,,,,,7.431,0.023,6.827000000000001,0.021,6.662000000000001,0.031,AAA-111-111-000-0-0,,6.656000000000001,0.078,6.683,0.023,6.627999999999999,0.015,6.502000000000001,0.045,9.17946,0.000295,8.484,0.006,rered,gaia2,4630.0,122.0,,,,,11.7413,,,,,,GIANT,,,497.48,6.8235,0.0693815,0.000278074,0,,,,,0.000278357,0.000277791,schlegel,,,,,,,,,,,6.732,6.915,bj2018,,,dered,9.83313,0.0016870000000000001,8.4489,0.002844,1,,tycho2v3,tycho2b3,,0.889215854731697,0.773266503129698,86.56175303983471,-75.3296900265506,0.0224155801542211,0.0276317982478186,0,0
2674,9593,375058335,99.928382,-61.891836,375058335,99.9284306831084,-61.89183966584601,0.0836191511375602,20190415,,,141-008096,06394281-6153306,,J063942.82-615331.1,5.479002578788691e+18,29880964.0,,STAR,tmgaia2,tmgaia2,-0.894359,3.87097,-49.7966,3.87101,hsoy,,,,271.63738361726,-25.0649808002552,137.313620520889,-83.6553299197224,15.970999999999998,0.023,14.695,0.10300000000000001,,,,,,,,,,,10.577,0.021,9.98,0.024,9.724,0.021,AAA-222-111-000-0-0,,9.615,0.023,9.532,0.02,9.368,0.033,9.258,0.401,13.3475,0.00038500000000000003,12.1297,0.00729785,cdwrf,cdwrf,3415.0,157.0,4.65073,0.0109763,,,0.600563,0.0179761,0.588548,0.0203604,2.7171,0.150213,DWARF,0.04419516,0.01083099,,,,,118,0.01614555,,,0.004516212,,,,,,,,,,,,,,,,,,,cdwrf,14.7208,0.0019760000000000003,12.1897,0.001121,0,,ucac4,apassdr9,cooldwarfs_v8,69.9728655965446,60.0007126392443,99.92842250988448,-61.8920540678758,0.0738981588356402,0.0831672299995994,1,0
2679,8275,38680132,65.678101,-61.632808,38680132,65.6780982757289,-61.6327847753259,0.0837385728612828,20190415,,,142-004100,04224274-6137581,,J042242.73-613757.6,4.678136244899047e+18,29809778.0,,STAR,tmgaia2,tmgaia2,-1.8220900000000002,0.0669548,33.6027,0.0730305,gaia2,10.6139,0.0359529,gaia2,272.800379702727,-41.054446875066105,13.5646998478975,-78.3870363459354,17.171,,16.184,0.114,,,,,,,,,,,11.675,0.023,11.088,0.022000000000000002,10.853,0.021,AAA-222-111-000-0-0,,10.714,0.023,10.54,0.02,10.308,0.04,9.875,0.54,14.6142,0.000629,13.3208,0.00738858,cdwrf,cdwrf,3301.0,157.0,4.785019999999999,0.005979600000000001,,,0.44606899999999994,0.0133213,0.44233900000000004,0.020322999999999997,4.98367,0.217623,DWARF,0.02128536,0.005350803,93.9613,0.3198,,,60,5.386374e-05,,,0.003376085,,,,,,,,,,,,,,0.3187,0.3209,bj2018,,,cdwrf,16.1536,0.004228,13.3976,0.0016530000000000002,1,,ucac4,apassdr9,cooldwarfs_v8,1.20885753462898,1.13250502101066,65.6780817639073,-61.632640097034,0.0328894347610565,0.0347176593650128,1,0
2680,19701,279088539,102.742654,-56.473724,279088539,102.742695978781,-56.473722088959,0.0837515427286638,20190415,,,168-009076,06505823-5628254,,J065058.32-562824.9,5.484920734484603e+18,27320929.0,,STAR,tmgaia2,tmgaia2,57.312,0.0336789,36.7297,0.0362106,gaia2,11.3614,0.0161437,gaia2,266.247406152897,-22.4033775293505,126.83157369225201,-78.274322193925,12.847999999999999,0.044000000000000004,11.821,0.057,,,,,,,,,,,9.891,0.021,9.337,0.025,9.243,0.023,AAA-222-111-000-0-0,,9.166,0.023,9.228,0.02,9.132,0.025,9.179,0.305,11.5062,0.000221,10.849,0.006,gbprp,spect,4562.0,192.96200000000002,4.63227,0.13986600000000002,,,0.678524,0.07971360000000001,0.72,0.0916796,2.30482,0.970684,DWARF,0.17965810000000002,0.01249505,87.7937,0.12535,,,144,0.04220855,,,0.008755318,,,,0.0943444,0.08901469999999999,0.079704,0.0797231,0.8382870000000001,1.1030799999999998,0.162432,0.117299,0.0132129,0.0117772,0.1252,0.1255,bj2018,183.425,202.5,spect,12.106,0.0010220000000000001,10.795,0.000718,1,,ucac4,apassdr9,,0.5927386718913921,0.5615278203413461,102.743142749277,-56.4735639479958,0.0155512677483078,0.0172011209754753,1,0
2689,4650,167811672,104.97884199999999,-63.056835,167811672,104.97883968136601,-63.056858328603404,0.0840680915607505,20190415,,,135-009706,06595492-6303246,,J065954.91-630323.8,5.286686690736968e+18,29896013.0,,STAR,tmgaia2,tmgaia2,-6.8827,0.0495959,80.3619,0.050334500000000004,gaia2,9.35725,0.028635900000000002,gaia2,273.453756623828,-23.0526418893947,158.137075299449,-82.75071413358059,14.95,0.027999999999999997,13.411,0.10300000000000001,,,,,,,,,,,10.525,0.022000000000000002,9.896,0.027000000000000003,9.662,0.025,AAA-222-111-000-0-0,,9.568999999999999,0.023,9.559,0.021,9.482000000000001,0.028999999999999998,9.431000000000001,0.418,12.7614,0.000336,11.7685,0.00736096,cdwrf,cdwrf,3793.0,157.0,4.5675300000000005,0.012637700000000002,,,0.702806,0.020959900000000004,0.6654800000000001,0.020333900000000002,1.91703,0.11313599999999999,DWARF,0.09210793,0.02084025,106.541,0.3275,0.0250095,,139,0.06946307,,,0.004426432,,,schlegel,,,,,,,,,,,,,bj2018,,,cdwrf,13.7601,0.002199,11.7853,0.0015279999999999998,1,,ucac4,apassdr9,cooldwarfs_v8,0.9021864333357931,0.780700968853624,104.97877427979799,-63.0565123259907,0.0239644924783671,0.0283858879802,1,0
2707,35032,350344162,84.49965,-59.36778399999999,350344162,84.4996935361251,-59.367791759722394,0.0846029040042262,20190415,,,154-005895,05375991-5922040,,J053759.94-592203.4,4.759858473129914e+18,27260696.0,,STAR,tmgaia2,tmgaia2,10.9757,0.030442,50.4987,0.03412419999999999,gaia2,6.81567,0.0162472,gaia2,268.008839982545,-32.3567725056616,68.3532473811926,-82.3919638237111,13.089,0.040999999999999995,12.091,0.092,,,,,,,,,,,10.561,0.026000000000000002,10.079,0.022000000000000002,9.98,0.024,AAA-222-111-000-0-0,,9.899,0.023,9.954,0.02,9.869,0.035,8.999,,11.9072,0.00022999999999999998,11.3183,0.006,rered,spect,4997.81,135.921,4.59366,0.09160349999999999,0.150353,0.0914984,0.761627,0.0537437,0.83,0.09779349999999999,1.87867,0.509883,DWARF,0.32606040000000003,0.01319715,146.1,0.3495,0.0291154,0.00975917,107,0.02917145,,,0.005374914000000001,0.0112146,0.00830374,schlegel,0.07895,0.11663699999999999,0.0381849,0.0693025,0.41788800000000004,0.601878,0.081424,0.101783,0.012445,0.0139493,0.348,0.35100000000000003,bj2018,96.3049,175.537,spect,12.4193,0.001947,11.2686,0.0011300000000000001,1,,ucac4,apassdr9,,0.543326427889328,0.5292221104798921,84.4997862822487,-59.3675743347952,0.0148190930714458,0.0177279669105378,1,0
2708,26215,278897257,101.105816,-58.357533,278897257,101.105785065323,-58.35751599079679,0.0846336178671122,20190415,,,159-008406,06442539-5821271,,J064425.35-582125.9,5.483586752002503e+18,27314961.0,,STAR,tmgaia2,tmgaia2,-27.1451,0.10562200000000001,105.05,0.09320260000000001,gaia2,25.5486,0.0496495,gaia2,267.985050967341,-23.7336220833151,127.08859924597701,-80.35348719504829,17.038,0.16699999999999998,16.248,0.183,,,,,,,,,,,11.314,0.024,10.712,0.025,10.443,0.021,AAA-222-111-000-0-0,,10.243,0.023,10.066,0.02,9.902000000000001,0.032,9.376,,14.4225,0.000799,13.0419,0.0078108000000000006,cdwrf,cdwrf,3158.0,157.0,4.97538,0.0120102,,,0.258277,0.00776913,0.229872,0.020138800000000002,13.3422,0.0332022,DWARF,0.005977433000000001,0.0015576329999999999,39.0969,0.0765,,,106,0.004967567,,,0.009455419,,,,,,,,,,,,,,0.0763,0.0767,bj2018,,,cdwrf,16.1942,0.009727,13.142000000000001,0.003127,1,,ucac4,bpbj,cooldwarfs_v8,1.8757069794865102,1.44536680994205,101.105562284382,-58.357063692375405,0.0485029400439666,0.0458215985968575,1,0
2710,6318,260540633,97.1372,-55.4017,260540633,97.1372395830874,-55.401693011633206,0.084734687267907,20190415,,,173-008397,06283293-5524061,,J062832.98-552404.5,5.496351704043315e+18,27299812.0,,STAR,tmgaia2,tmgaia2,33.7973,0.0589423,150.235,0.058593200000000005,gaia2,14.4472,0.027227800000000003,gaia2,264.293617035882,-25.196952611127,110.42036861255698,-78.33419378748091,16.131,0.06,14.664000000000001,0.031,,,,,,,,,,,11.267999999999999,0.023,10.689,0.021,10.519,0.021,AAA-222-111-000-0-0,,10.392999999999999,0.023,10.235,0.02,10.154,0.042,9.021,,13.7566,0.000362,12.6511,0.00746852,cdwrf,cdwrf,3594.0,157.0,4.82889,0.00326343,,,0.397577,0.011871799999999998,0.38874200000000003,0.0202833,6.18583,0.231296,DWARF,0.02376017,0.005598608000000001,69.0793,0.1309,,,106,0.007997607,,,0.0066252659999999994,,,,,,,,,,,,,,0.1306,0.1312,bj2018,,,cdwrf,14.9185,0.0026379999999999997,12.6873,0.0020469999999999998,1,,cdwrf,apassdr9,cooldwarfs_v8,1.03214646299226,0.9085892547698341,97.13749585497291,-55.4010461667569,0.0239393329890676,0.0267769007550012,1,0
2711,18276,220408525,70.486615,-58.385670999999995,220408525,70.4865979711935,-58.385692785979394,0.0847577108999744,20190415,,,159-004548,04415678-5823084,,J044156.81-582307.5,4.774266958832573e+18,,,STAR,tmgaia2,tmgaia2,15.3033,0.040010000000000004,83.0882,0.0565409,gaia2,10.6813,0.026282099999999996,gaia2,267.831519668424,-39.6508131235426,33.1985795346724,-77.9215414489667,14.640999999999998,0.099,13.155999999999999,0.08,,,,,,,,,,,10.562000000000001,0.024,9.877,0.023,9.724,0.021,AAA-222-111-000-0-0,,9.606,0.023,9.633,0.02,9.5,0.027000000000000003,9.235,0.261,12.6047,0.000264,11.7576,0.006,gbprp,spect,4023.0,167.32,4.62338,0.15238800000000002,,,0.641231,0.0890654,0.63,0.0831461,2.38944,1.10392,DWARF,0.09703413,0.010834100000000001,93.3689,0.23085,,,55,1.3195299999999999,,,0.00414123,,,,0.06713039999999999,0.09916180000000001,0.093299,0.0848317,0.88315,1.3247,0.10757,0.197206,0.0105005,0.011167700000000001,0.2303,0.2314,bj2018,138.832,195.80700000000002,spect,13.4884,0.0024579999999999997,11.6973,0.001194,1,,ucac4,bpbj,,0.7106859817881508,0.8768254097098341,70.4867236663247,-58.38533504517961,0.0206842027209985,0.0278203395956112,1,0
2721,16754,279054842,102.40286800000001,-58.260229,279054842,102.40290177740299,-58.2602134834746,0.084924944094709,20190415,,,159-008653,06493668-5815368,,J064936.65-581537.4,5.483413132244271e+18,27319675.0,,STAR,tmgaia2,tmgaia2,-32.3406,0.06956849999999999,-71.0263,0.0751568,gaia2,20.8644,0.0342182,gaia2,268.064222892852,-23.0491401790991,130.328250880769,-79.9450543833506,15.847999999999999,0.177,15.189,0.13699999999999998,,,,,,,,,,,11.0,0.026000000000000002,10.38,0.025,10.147,0.023,AAA-222-111-000-0-0,,9.966000000000001,0.022000000000000002,9.808,0.019,9.666,0.033,9.18,0.327,13.8164,0.0008119999999999999,12.5501,0.00740913,cdwrf,cdwrf,3335.0,157.0,4.8825199999999995,0.0010232000000000002,,,0.341321,0.0102863,0.324175,0.0202823,8.15249,0.22645,DWARF,0.01298387,0.003245575,47.8621,0.07895,,,134,0.06750058,,,0.008539537,,,,,,,,,,,,,,0.0788,0.0791,bj2018,,,cdwrf,15.3089,0.00515,12.622,0.0017420000000000003,1,,ucac4,bpbj,cooldwarfs_v8,1.2348786924773798,1.16559144779449,102.402637085859,-58.260519291430704,0.0324959528394879,0.0392503035337828,1,0
2722,2924,55452078,70.682428,-63.703796,55452078,70.6824809151596,-63.7037986623063,0.0849338391775537,20190415,,,132-004351,04424376-6342135,,J044244.05-634215.1,4.664959628833408e+18,29817296.0,,STAR,tmgaia2,tmgaia2,163.885,0.0635323,-137.431,0.0698644,gaia2,23.5735,0.034795599999999996,gaia2,274.421730690434,-38.225830534116895,10.423312308823,-81.4305312132667,13.427,0.016,11.905,0.046,,,,,,,,,,,9.177,0.024,8.494,0.036000000000000004,8.334,0.026000000000000002,AAA-212-111-000-0-0,,8.196,0.023,8.189,0.02,8.071,0.018000000000000002,7.694,0.10400000000000001,11.2855,0.000726,10.3413,0.00724064,cdwrf,cdwrf,3886.0,157.0,4.6719599999999994,0.0104647,,,0.575588,0.017271,0.567699,0.020390799999999997,2.97703,0.16128199999999998,DWARF,0.06806587,0.01515247,42.3685,0.06295,,,104,0.002423802,,,0.01573185,,,,,,,,,,,,,,0.0628,0.0631,bj2018,,,cdwrf,12.2281,0.0013310000000000002,10.3513,0.000545,1,,ucac4,apassdr9,cooldwarfs_v8,1.15978078479177,1.08341494412477,70.6840736854921,-63.7043903879095,0.0322668493001328,0.0334578778411126,1,0
2724,2111,142107759,98.81695699999999,-75.66570300000001,142107759,98.8168645369924,-75.6657087712225,0.0849894289024866,20190415,,,072-005900,06351607-7539565,,J063515.94-753956.8,5.260747733968654e+18,34636510.0,,STAR,tmgaia2,tmgaia2,-38.8894,0.0465666,-27.2712,0.057014300000000004,gaia2,14.9742,0.028629500000000002,gaia2,286.808679158703,-27.2144213043694,256.731579360347,-80.4829012638895,15.498,0.184,13.907,0.08,,,,,,,,,,,10.63,0.021,10.024,0.023,9.791,0.02,AAA-222-111-000-0-0,,9.669,0.023,9.601,0.02,9.485,0.027999999999999997,9.505,0.46299999999999997,13.0594,0.000676,11.9856,0.00732193,cdwrf,cdwrf,3638.0,157.0,4.74139,0.00792207,,,0.495453,0.0146935,0.493544,0.020268099999999997,4.05806,0.194575,DWARF,0.03873918,0.00902903,66.6528,0.1281,,,144,0.008841835,,,0.006631743000000001,,,,,,,,,,,,,,0.1279,0.1283,bj2018,,,cdwrf,14.1852,0.002093,12.0173,0.001291,1,,ucac4,apassdr9,cooldwarfs_v8,0.914202550105658,0.884330643615641,98.81618822548,-75.66582618984741,0.0244077362520641,0.032813603260409,1,0
2730,940,55745883,74.884517,-61.884493000000006,55745883,74.88447734457401,-61.8844784674187,0.0852238023546616,20190415,,,141-004923,04593230-6153042,,J045931.97-615303.9,4.665366619931918e+18,29824992.0,,STAR,tmgaia2,tmgaia2,-197.47099999999998,0.052980099999999995,24.083000000000002,0.061899300000000004,gaia2,50.2541,0.0262517,gaia2,271.619438601078,-36.792281932427,28.443998456528803,-81.966204441729,14.089,0.015,12.663,0.092,,,,,,,,,,,8.696,0.024,8.088,0.042,7.812,0.017,AAA-111-111-000-0-0,,7.648,0.03,7.558,0.02,7.446000000000001,0.016,7.34,0.071,11.3992,0.00041799999999999997,10.1997,0.00739186,cdwrf,cdwrf,3418.0,157.0,4.82848,0.00310497,,,0.398017,0.0117463,0.389239,0.020180200000000002,6.17322,0.22641399999999998,DWARF,0.01947988,0.004754118,19.8874,0.0105,,,117,0.1000432,,,0.02904137,,,,,,,,,,,,,,0.0105,0.0105,bj2018,,,cdwrf,12.787,0.0023239999999999997,10.2605,0.0016920000000000001,1,,ucac4,apassdr9,cooldwarfs_v8,0.95777987874372,0.9598895084187141,74.8826731623694,-61.8843747885301,0.0251529294248069,0.0294004391055363,1,0
2733,13480,220421994,72.095727,-58.687616000000006,220421994,72.095762397569,-58.6876309165323,0.0852618656875476,20190415,,,157-004444,04482297-5841154,,J044823.06-584115.9,4.774024791396465e+18,27231611.0,,STAR,tmgaia2,tmgaia2,67.5972,0.032015800000000004,-47.0293,0.0409477,gaia2,11.2852,0.018555900000000004,gaia2,267.989791830069,-38.7667742334892,35.4820144059209,-78.6847668370346,13.315,0.035,12.085,0.069,,,,,,,,,,,9.945,0.024,9.324,0.024,9.17,0.024,AAA-222-111-000-0-0,,9.091000000000001,0.022000000000000002,9.173,0.02,9.077,0.023,8.818999999999999,0.172,11.6688,0.000306,10.9334,0.006,gbprp,spect,4311.0,165.622,4.51511,0.1346,,,0.749058,0.0876382,0.67,0.0827688,1.59415,0.643672,DWARF,0.1745971,0.014038299999999998,88.385,0.14605,,,44,0.006160335,,,0.007193468000000001,,,,0.0893688,0.0761688,0.0920342,0.0832422,0.569426,0.7179180000000001,0.134597,0.134602,0.0147736,0.013303,0.1458,0.1463,bj2018,159.63,171.615,spect,12.3784,0.0016539999999999999,10.8786,0.000926,1,,ucac4,apassdr9,,0.569510934857308,0.634975199281978,72.096322415864,-58.687833405012995,0.0159324038489909,0.0190507926282676,1,0
2736,20613,141811432,92.85592199999999,-77.44081899999999,141811432,92.8559677064855,-77.4407974600618,0.0854003511034664,20190415,,,063-004784,06112542-7726269,,J061125.46-772626.6,5.260311434008871e+18,,,STAR,tmgaia2,tmgaia2,4.97613,0.0337515,17.6519,0.042672800000000004,gaia2,0.44697,0.0201271,gaia2,288.814942976927,-28.5998879343612,266.719106182032,-79.08735805334258,12.493,0.11199999999999999,12.193,0.114,,,,,,,,,,,9.92,0.024,9.275,0.027999999999999997,9.048,0.023,AAA-222-111-000-0-0,,8.968,0.027000000000000003,9.102,0.025,8.936,0.027000000000000003,8.911,,11.9034,0.00020299999999999997,11.119000000000002,0.006,rered,gaia2,4370.0,122.0,,,,,17.1796,,,,,,GIANT,,,2095.83,88.845,0.09236439999999999,7.64791e-06,0,,,,,8.67954e-06,6.616280000000001e-06,schlegel,,,,,,,,,,,85.17,92.52,bj2018,,,dered,12.6652,0.00109,11.074000000000002,0.0006940000000000001,1,,ucac4,bpbj,,0.6707558561586839,0.661807318478062,92.85606623568009,-77.440721458843,0.0176362078429743,0.0223919285583778,0,0
2738,1750,140659350,72.28891999999999,-72.965345,140659350,72.28897947098591,-72.9653288698944,0.0854731048264104,20190415,,9169-00430-1,086-008608,04490933-7257552,,J044909.36-725755.0,4.652890255347437e+18,33573877.0,,STAR,tmgaia2,tmgaia2,12.0287,0.037442699999999995,7.41717,0.0454504,gaia2,1.76642,0.0211465,gaia2,285.076449543981,-34.6513767865824,305.642227641146,-81.2027913774726,10.882,0.061,9.777999999999999,0.006,,,,,,,,,,,7.843,0.024,7.287999999999999,0.026000000000000002,7.157,0.028999999999999998,AAA-111-111-000-0-0,,7.01,0.048,7.162999999999999,0.02,7.085,0.016,7.037000000000001,0.07,9.46369,0.000206,8.811,0.006,rered,gaia2,4877.0,122.0,,,,,10.2923,,,,,,GIANT,,,557.048,6.612,0.0904643,0.000209554,0,,,,,0.00021046700000000002,0.000208641,schlegel,,,,,,,,,,,6.535,6.689,bj2018,,,dered,10.0552,0.0014,8.77242,0.0016300000000000002,1,,tycho2v3,tycho2b3,,0.722062773694557,0.7048144292644409,72.28915625943858,-72.96529693493301,0.0191063186070756,0.0216706840205857,0,0
2739,27150,150431920,97.417519,-61.242022,150431920,97.41751333925751,-61.2419984134521,0.0854757361679315,20190415,,8894-01991-1,144-007502,06294020-6114312,,J062940.20-611430.8,5.478567137824286e+18,29874297.0,,STAR,tmgaia2,tmgaia2,-4.0515300000000005,0.151357,20.4925,0.171172,gaia2,1.72215,0.0656336,gaia2,270.693263158848,-26.1262392188529,124.90962596257799,-83.7693163368228,10.262,0.038,8.932,0.005,,,,,,,,,,,3.627,0.228,2.602,0.21,2.261,0.248,DCD-333-111-000-0-0,,0.789,,0.772,,2.158,0.017,1.9140000000000001,0.015,7.05432,0.0051649999999999995,5.7141,0.0079,rered,gaia2,3012.0,122.0,,,,,,,,,,,,,,571.849,21.653000000000002,0.0460457,0.000514696,0,,,,,0.000515894,0.000513498,schlegel,,,,,,,,,,,20.849,22.456999999999997,bj2018,,,dered,9.21383,0.028717000000000003,5.69574,0.012592,1,,tycho2v3,tycho2b3,,2.7270134250993996,2.65405807820302,97.41747708134609,-61.2419101818606,0.0672073324283112,0.0688074045341403,-1,0
2745,1005,389790856,87.196488,-70.560606,389790856,87.1965568200973,-70.560599512753,0.0856979349310735,20190415,,9167-00478-1,098-012524,05484715-7033383,,J054847.28-703337.4,4.656989230391858e+18,33603110.0,,STAR,tmgaia2,tmgaia2,36.6318,0.0514351,80.2826,0.050031,gaia2,12.7069,0.027292,gaia2,281.060123600135,-30.660925833164896,283.069111175628,-85.872028790653,12.01,0.226,11.324000000000002,0.016,,,,,,,,,,,9.398,0.024,8.892000000000001,0.027999999999999997,8.771,0.027000000000000003,AAA-222-111-000-0-0,,8.669,0.022000000000000002,8.71,0.02,8.715,0.023,8.801,0.187,10.856,0.0004,10.2489,0.006,gbprp,spect,4880.26,99.7642,4.67488,0.0768029,-0.078708,0.045971,0.6809890000000001,0.036442199999999994,0.8,0.0888971,2.53321,0.553089,DWARF,0.23699879999999998,0.006206499999999999,78.5187,0.16955,,,8168,0.1704421,,,0.01214889,,,,0.0728293,0.104965,0.0377005,0.0351839,0.467973,0.638205,0.0688585,0.08474730000000001,0.00699811,0.00541489,0.1692,0.1699,bj2018,93.9393,105.589,spect,11.3942,0.000901,10.1983,0.001153,1,,tycho2v3,tycho2b3,,0.9769498979266421,0.7759658382185949,87.19703072533821,-70.56025385217279,0.0257562457082417,0.0274404118416018,1,0
2747,8062,272287669,118.0464,-72.1305,272287669,118.04646370346,-72.1304863907125,0.0857460857246377,20190415,,,090-017766,07521113-7207498,,J075210.96-720748.7,5.263283585739331e+18,33660271.0,,STAR,tmgaia2,tmgaia2,-81.4899,0.07381130000000001,94.7537,0.07652619999999999,gaia2,15.7204,0.0379538,gaia2,284.405726677908,-21.2503649330703,222.046230201185,-78.7970202998419,17.659000000000002,0.185,15.964,0.034,,,,,,,,,,,11.91,0.026000000000000002,11.318,0.023,11.077,0.023,AAA-222-111-000-0-0,,10.895,0.023,10.744000000000002,0.02,10.648,0.045,9.924,,14.7725,0.0004940000000000001,13.5006,0.00740028,cdwrf,cdwrf,3326.0,157.0,4.922,0.0051133,,,0.303374,0.00917556,0.28047,0.0202378,10.045,0.185418,DWARF,0.01014706,0.002543953,63.495,0.1542,,,186,0.01739716,,,0.005214481,,,,,,,,,,,,,,0.1538,0.1546,bj2018,,,cdwrf,16.2784,0.003104,13.5733,0.0017280000000000002,1,,cdwrf,apassdr9,cooldwarfs_v8,1.41584289930684,1.1867913728305501,118.04532028154499,-72.1300784267248,0.0383656225062242,0.0388261388476661,1,0
2748,2107,38516267,62.590881,-65.330433,38516267,62.59085010041821,-65.3304129611953,0.0857893340602205,20190415,,8874-00606-1,124-003791,04102180-6519495,,J041021.86-651949.1,4.669825036503318e+18,31806695.0,,STAR,tmgaia2,tmgaia2,35.8475,0.046080699999999995,33.7861,0.048555400000000006,gaia2,3.84962,0.023837,gaia2,278.020675889875,-40.879649583078205,353.610209258622,-78.85220147643692,10.238999999999999,0.039,9.146,0.004,,,,,,,,,,,7.2139999999999995,0.023,6.6370000000000005,0.051,6.502999999999999,0.023,AAA-111-111-000-0-0,,6.43,0.08800000000000001,6.46,0.024,6.457999999999999,0.015,6.3629999999999995,0.043,8.81502,0.000205,8.1584,0.006,rered,spect,4557.9,51.0,,,-0.2,0.09,7.17144,,,,,,GIANT,,,257.83799999999997,1.597,0.0307728,,0,,,,,,,schlegel,,,,,,,,,,,,,bj2018,,,spect,9.41963,0.000663,8.116769999999999,0.000916,1,,tycho2v3,tycho2b3,,0.848803158494881,0.7530435472737941,62.59121988727671,-65.3302674937162,0.0247994056456682,0.0255876684168234,0,0
